source,target,weight,track_name,artists,preview,track_id,source_id,target_id
Abel Pintos,Nahuel Pennisi,1,Mundo,"Nahuel Pennisi, Abel Pintos",https://p.scdn.co/mp3-preview/49dfb4c2d98e3d83aa3e0c61666c4fedb22d219a?cid=774b29d4f13844c495f206cafdad9c86,2jL5pH60kWWSNEyoxENRol,6HTUcOExehqydqa7C3usAa,4IjHltwoSKbUeZLPeULyDe
Abel Pintos,Matisse,1,Tanto Amor (feat. Matisse) - El Viaje de Matisse,"Abel Pintos, Matisse",https://p.scdn.co/mp3-preview/9f42a971b363aedf2938dd6f64a023f471a0419d?cid=774b29d4f13844c495f206cafdad9c86,2zTxwFHPKf27XGpOhMr27N,6HTUcOExehqydqa7C3usAa,77aLk6J8ofnVxa1eXK9jiU
Yuridia,Malú,1,Te Equivocaste (Primera Fila) (feat. Malú) - En Vivo,"Yuridia, Malú",https://p.scdn.co/mp3-preview/f258c086313d474112f18da8ba1f1a0a1c959b89?cid=774b29d4f13844c495f206cafdad9c86,7wadwcnZoJEU2b3pgApUDv,5B8ApeENp4bE4EE3LI8jK2,3TLGNOdp1UWYMnV5XG9HkR
Yuridia,Pepe Aguilar,1,Respóndeme Tú (Primera Fila) (feat. Pepe Aguilar) - En Vivo,"Yuridia, Pepe Aguilar",https://p.scdn.co/mp3-preview/7e097b8f897914453a760b4953eef7234961607c?cid=774b29d4f13844c495f206cafdad9c86,2nFcMS2GvgK1vZmtnnZ6d7,5B8ApeENp4bE4EE3LI8jK2,03Yb3iBy9GCifXiATEFcit
Yuridia,Reyli Barba,1,¿Qué Nos Pasó? (with Yuridia),"Reyli Barba, Yuridia, Armando Ávila",https://p.scdn.co/mp3-preview/8fa8fb589261cca498eed87d9c1d2dcf5cb34002?cid=774b29d4f13844c495f206cafdad9c86,4eE8rU7ymogVA74C8j2b2f,5B8ApeENp4bE4EE3LI8jK2,69BUYvpG9MbjCyIZfsFdhJ
Yuridia,Víctor Manuelle,1,Nuestro Amor Se Ha Vuelto Ayer (feat. Yuridia) - Balad Version,,,,5B8ApeENp4bE4EE3LI8jK2,4N5fp4zhTsVITZTVfsXpc2
Yuridia,Carlos Rivera,1,En el Amor No Se Manda (with Yuridia),"Carlos Rivera, Yuridia",https://p.scdn.co/mp3-preview/5e8936e71c5bb65bf37fdc5cdee1a8e7cee3fb4d?cid=774b29d4f13844c495f206cafdad9c86,3JtfVprJNMK4ieh27aLJCx,5B8ApeENp4bE4EE3LI8jK2,39yVoqm6sYFvvqF1RciUVf
WOS,CA7RIEL,1,NIÑO GORDO FLACO,"WOS, CA7RIEL",https://p.scdn.co/mp3-preview/55acfa266361ebe30f298ab0bd99af2c125038ce?cid=774b29d4f13844c495f206cafdad9c86,0Wz6TToEPwxzH482fuGEwO,5YCc6xS5Gpj3EkaYGdjyNK,348pk4o3EhKmsSahzuClSf
WOS,Nicki Nicole,1,CAMBIANDO LA PIEL,"WOS, Nicki Nicole",https://p.scdn.co/mp3-preview/30a7eeea6b659b1f41ef40df7acfcd9a2625aefe?cid=774b29d4f13844c495f206cafdad9c86,2y2iEADc8O0Vv5IKHSs21i,5YCc6xS5Gpj3EkaYGdjyNK,2UZIAOlrnyZmyzt1nuXr9y
WOS,LOUTA,1,QUEREME,"LOUTA, WOS",https://p.scdn.co/mp3-preview/2dce7619961fb3d5af492665570274e14443eae9?cid=774b29d4f13844c495f206cafdad9c86,0bhWW1Bve1Ng6kEm8WjiQA,5YCc6xS5Gpj3EkaYGdjyNK,5l4GdLELvdnXZVT5g947i3
WOS,ACRU,1,ANIMAL,"ACRU, WOS",https://p.scdn.co/mp3-preview/5a8849e44b5626e9c26ec8f67049317b4bbafe2b?cid=774b29d4f13844c495f206cafdad9c86,06b0Au6pvZiO03eKTCvgWh,5YCc6xS5Gpj3EkaYGdjyNK,0bYQe0JDIjxkSHQoXlfngl
Leïti Sene,Trueno,2,5:05 pm,"Leïti Sene, Trueno, Bexnil, Chineseguy2021",https://p.scdn.co/mp3-preview/442be0e3e4d555d5d5c7f8907fed4076b2867404?cid=774b29d4f13844c495f206cafdad9c86,2x4zbYm00NIr2Sk469ktQs,5FQJWdcKPAijmEi4uroZ4h,2x7PC78TmgqpEIjaGAZ0Oz
Leïti Sene,Rojuu,2,Lilo & Stitch,"Leïti Sene, iseekarlo, Rojuu",https://p.scdn.co/mp3-preview/aa0c1c7f32ff3d148b41c05a20309d0a15c9b7a8?cid=774b29d4f13844c495f206cafdad9c86,6qEBEONKdsIMQW5zECJjQ1,5FQJWdcKPAijmEi4uroZ4h,04mTej6RpWzBxGwhfThpIi
Leïti Sene,Sticky M.A.,1,Brujería,"Leïti Sene, Sticky M.A., iseekarlo",https://p.scdn.co/mp3-preview/fae904ff235e270fc361650eccb8c045f87fd647?cid=774b29d4f13844c495f206cafdad9c86,5s3BGWW9QYWuFiOJwvYaUr,5FQJWdcKPAijmEi4uroZ4h,5o7fmoqHl79fzoCzeApdxm
Leïti Sene,Polimá Westcoast,1,Ñam,"Leïti Sene, Bexnil, Polimá Westcoast",https://p.scdn.co/mp3-preview/3dbc696ce61c39784aaec91f240cdac9b6896a46?cid=774b29d4f13844c495f206cafdad9c86,0GzfwAViaaRDMJgOcTV3GA,5FQJWdcKPAijmEi4uroZ4h,768O5GliF0bqscyghggrbE
Manuel Medrano,Camila,1,Este Momento,"Camila, Manuel Medrano",https://p.scdn.co/mp3-preview/171e2d04d47c70ea5d2cf890dcbde36faf0aa519?cid=774b29d4f13844c495f206cafdad9c86,4E4IYliBvPWdrSmNMcuiRN,0i5iO6icb7kxg48thi9gBM,2gRP1Ezbtj3qrERnd0XasU
Manuel Medrano,Natalia Jiménez,1,La mujer que bota fuego (feat. Natalia Jiménez),"Manuel Medrano, Natalia Jiménez",https://p.scdn.co/mp3-preview/6fb5caafa619f8c01de2bacead88189a65195703?cid=774b29d4f13844c495f206cafdad9c86,6w6EINTodc8j0TWtrWHdm2,0i5iO6icb7kxg48thi9gBM,0j8QSBQZ9MNSGjHr1Vll1R
Manuel Medrano,Vanesa Martín,1,Complicidad (feat. Manuel Medrano),"Vanesa Martín, Manuel Medrano",https://p.scdn.co/mp3-preview/1d7331d20697035fa1b092dfae8091edf4c1c47f?cid=774b29d4f13844c495f206cafdad9c86,6lah9kMrDgQDcPLgmJfRdG,0i5iO6icb7kxg48thi9gBM,5kSJMVPcTITrSZxTrHllVN
Angel Y Khriz,Christian Daniel,1,Qué Será?,"Angel Y Khriz, Christian Daniel",https://p.scdn.co/mp3-preview/18fb148ea48411b06cb2003b6d0ab70bb6595d86?cid=774b29d4f13844c495f206cafdad9c86,40IZ6IrpnNYiB4MoLOaKsE,7npqy7rgdX2D3yfVyWExKo,2fC8dVxeS2bsfIDvFj1M4V
Angel Y Khriz,J-King y Maximan,1,Sin Vergüenza,"Angel Y Khriz, Guelo Star, J-King y Maximan",https://p.scdn.co/mp3-preview/a49de9370d5b3f2a9dd8a36f1197ecc4751b19a9?cid=774b29d4f13844c495f206cafdad9c86,3Db4piMfSUXXU7uI00fiqc,7npqy7rgdX2D3yfVyWExKo,6UBb8ZUUyarsyod6snflAR
Angel Y Khriz,Víctor Manuelle,1,Mal Negocio (Ya No),"Angel Y Khriz, Víctor Manuelle",https://p.scdn.co/mp3-preview/f40e71f3995a5b6085c83e7a7df72473890fad0a?cid=774b29d4f13844c495f206cafdad9c86,7sR1YCHd1PGksI0NEOKQWh,7npqy7rgdX2D3yfVyWExKo,4N5fp4zhTsVITZTVfsXpc2
Angel Y Khriz,Zion,1,Showtime,"Angel Y Khriz, Zion",https://p.scdn.co/mp3-preview/bfa7dad95637cd6ca30246f2f27049d83ff6925b?cid=774b29d4f13844c495f206cafdad9c86,1UYh2P2TMotDfRgLKoWze8,7npqy7rgdX2D3yfVyWExKo,1pgDilWYDWLoOgGjf1iHNu
Angel Y Khriz,John Eric,1,Na De Na,"Angel Y Khriz, Gocho ""El Lápiz De Platino"", John Eric",https://p.scdn.co/mp3-preview/fdb1d2d360442f6990eb7459780a9a4c3de29438?cid=774b29d4f13844c495f206cafdad9c86,2Jz1X6ZB0gkkCVgmeVGVGp,7npqy7rgdX2D3yfVyWExKo,0IUvQ8DrCymt5IHywZsda2
Angel Y Khriz,Eix,1,Como Olvidar - Remix,"Eix, Angel Y Khriz, Los Fantastikos",https://p.scdn.co/mp3-preview/6bd59231284e975ec7297def78f32f021297751e?cid=774b29d4f13844c495f206cafdad9c86,1TAkH5K1ydy2gNgnMMT9o9,7npqy7rgdX2D3yfVyWExKo,384MqcXCGGFh9UcjI5Tpc5
Angel Y Khriz,Elvis Crespo,1,Me Enamore (Remix) [feat. Elvis Crespo & Tito el Bambino],"Angel Y Khriz, Elvis Crespo, Tito ""El Bambino""",https://p.scdn.co/mp3-preview/aa6287d84a527d0d17155bf464ab8c6059665650?cid=774b29d4f13844c495f206cafdad9c86,5lw3vLQEd2IJ9nHRKsF65a,7npqy7rgdX2D3yfVyWExKo,1c22GXH30ijlOfXhfLz9Df
Angel Y Khriz,"Tito ""El Bambino""",1,Me Enamore (Remix) [feat. Elvis Crespo & Tito el Bambino],,,,7npqy7rgdX2D3yfVyWExKo,5fJsY7afrbsyzJj9wdzJMh
Angel Y Khriz,Yomo,1,La Amiga (feat. Yomo),"Angel Y Khriz, Yomo",https://p.scdn.co/mp3-preview/c02d61748f9e2b6917ec02c2b8aecce65a6673f7?cid=774b29d4f13844c495f206cafdad9c86,1gmvTiJoh18OA4bDrpW2jo,7npqy7rgdX2D3yfVyWExKo,4myAXQmMuS1lZe8T6Y7eBg
Angel Y Khriz,"Franco ""El Gorilla""",1,Fuera De Control,,,,7npqy7rgdX2D3yfVyWExKo,2biH2I1TvZlIIIc5W14oIJ
Angel Y Khriz,Arcangel,1,Ayer La Vi - Remix,,,,7npqy7rgdX2D3yfVyWExKo,4SsVbpTthjScTS7U2hmr1X
Super Yei,Juanka,20,Candela,"Super Yei, Jone Quest, Killatonez, Ñengo Flow, Juanka",https://p.scdn.co/mp3-preview/8e664698971b4216c413460017a0e558f27a2ce6?cid=774b29d4f13844c495f206cafdad9c86,1bra22ihn1UyVyilRRcpy2,6HqgxkTt9KGyt27zYrwVan,3Wb38LDP3N4tkobValgE9D
Super Yei,Brray,3,Palga,"Super Yei, Juanka, Jowell & Randy, Brray",https://p.scdn.co/mp3-preview/3a45903df46265af5293c51b659b4ea3b77f71cb?cid=774b29d4f13844c495f206cafdad9c86,6uRQPKlK2npnWWjwWqFzuo,6HqgxkTt9KGyt27zYrwVan,1GKIlPFdcewHtpDVCQ8zmJ
Super Yei,Cauty,1,Palga Remix,"Super Yei, Jone Quest, Juanka, Brray, Santana, Cauty, Jowell & Randy",https://p.scdn.co/mp3-preview/69bb466c049510918152c2727eb4796d2de971e3?cid=774b29d4f13844c495f206cafdad9c86,5YcqtvtN7kZXc2DtgsvpX5,6HqgxkTt9KGyt27zYrwVan,2QUvtLq6oQaX0LNsYY2fas
Super Yei,Jowell & Randy,2,Palga,"Super Yei, Juanka, Jowell & Randy, Brray",https://p.scdn.co/mp3-preview/3a45903df46265af5293c51b659b4ea3b77f71cb?cid=774b29d4f13844c495f206cafdad9c86,6uRQPKlK2npnWWjwWqFzuo,6HqgxkTt9KGyt27zYrwVan,4IMAo2UQchVFyPH24PAjUs
Super Yei,Ñengo Flow,1,Candela,"Super Yei, Jone Quest, Killatonez, Ñengo Flow, Juanka",https://p.scdn.co/mp3-preview/8e664698971b4216c413460017a0e558f27a2ce6?cid=774b29d4f13844c495f206cafdad9c86,1bra22ihn1UyVyilRRcpy2,6HqgxkTt9KGyt27zYrwVan,12vb80Km0Ew53ABfJOepVz
Super Yei,Anonimus,2,Fanatico de Tí,"Super Yei, Jone Quest, Marvel Boy, Anonimus, Juanka, Sammy",https://p.scdn.co/mp3-preview/dba59a4b3a6e1ffc02b74a71698a66750a06cef6?cid=774b29d4f13844c495f206cafdad9c86,0tGaftHPq7hmFqJUsWDcfq,6HqgxkTt9KGyt27zYrwVan,62lbdm09j0QUbWB7SqCJvt
Super Yei,Myke Towers,2,La Forma en Que Me Miras,"Super Yei, Jone Quest, Sammy, Myke Towers, Lenny Tavárez, Rafa Pabön",https://p.scdn.co/mp3-preview/618f097b6326b3cf5cbdef98f62a9d873c0f00fe?cid=774b29d4f13844c495f206cafdad9c86,57Ba26w9eoXx8BBUNgRNLV,6HqgxkTt9KGyt27zYrwVan,7iK8PXO48WeuP03g8YR51W
Super Yei,Lenny Tavárez,2,La Forma en Que Me Miras,"Super Yei, Jone Quest, Sammy, Myke Towers, Lenny Tavárez, Rafa Pabön",https://p.scdn.co/mp3-preview/618f097b6326b3cf5cbdef98f62a9d873c0f00fe?cid=774b29d4f13844c495f206cafdad9c86,57Ba26w9eoXx8BBUNgRNLV,6HqgxkTt9KGyt27zYrwVan,1pQWsZQehhS4wavwh7Fnxd
Super Yei,Rafa Pabön,2,La Forma en Que Me Miras,"Super Yei, Jone Quest, Sammy, Myke Towers, Lenny Tavárez, Rafa Pabön",https://p.scdn.co/mp3-preview/618f097b6326b3cf5cbdef98f62a9d873c0f00fe?cid=774b29d4f13844c495f206cafdad9c86,57Ba26w9eoXx8BBUNgRNLV,6HqgxkTt9KGyt27zYrwVan,11YLRSsZA3YVuQQtHXKTlz
Super Yei,Kendo Kaponi,2,Vivo Pa Morir (feat. Kendo Kaponi & Oneill),"Super Yei, Kendo Kaponi, Oneill",https://p.scdn.co/mp3-preview/298c7522897e56a2af17d2522456074c59c9ce52?cid=774b29d4f13844c495f206cafdad9c86,2mFuMO8Kh5I3dZZPtcGE5f,6HqgxkTt9KGyt27zYrwVan,1WMwuNKzEFtU6pPkdtryYS
Super Yei,Tempo,1,Cuidao - Reggaeton Version,"Super Yei, Kendo Kaponi, Tempo, Casper Magico, Juanka, Ele A, Osquel, Pacho El Antifeka",https://p.scdn.co/mp3-preview/9cb98f0d8f485b77111a7f500cf86a034658bb06?cid=774b29d4f13844c495f206cafdad9c86,4G61TQ7Co3tVXOtAyXsipc,6HqgxkTt9KGyt27zYrwVan,76whng5pl9msPkkjFUtWYn
Super Yei,Casper Magico,3,Leyenda,"Super Yei, Towy, Osquel, Juanka, Casper Magico, Pacho El Antifeka, Ele A, Beltito ""Esta En El Beat""",https://p.scdn.co/mp3-preview/c8ce53285ec5eba50d8e1a293955b146c821deec?cid=774b29d4f13844c495f206cafdad9c86,66XfjToNQBZi5ABwBj55El,6HqgxkTt9KGyt27zYrwVan,1fux65HMCBvfJHqlBc4Nno
Super Yei,Pacho El Antifeka,2,Leyenda,"Super Yei, Towy, Osquel, Juanka, Casper Magico, Pacho El Antifeka, Ele A, Beltito ""Esta En El Beat""",https://p.scdn.co/mp3-preview/c8ce53285ec5eba50d8e1a293955b146c821deec?cid=774b29d4f13844c495f206cafdad9c86,66XfjToNQBZi5ABwBj55El,6HqgxkTt9KGyt27zYrwVan,03Enzet8KLMkjdeQnbqbmn
Super Yei,Farruko,2,"Voy a Poner a Prueba Sus Nombres (feat. Kendo, Farruko & Anuel Aa)","Super Yei, Kendo, Farruko, Anuel AA",https://p.scdn.co/mp3-preview/f5ae8b0fd7369cb1d811ad673bbb26aa57e25e35?cid=774b29d4f13844c495f206cafdad9c86,69kX6pucJa38txXupLgQiI,6HqgxkTt9KGyt27zYrwVan,329e4yvIujISKGKz1BZZbO
Super Yei,"Gotay ""El Autentiko""",6,Me Llama Todavia - Remix,,,,6HqgxkTt9KGyt27zYrwVan,6ieK9Ddas29reReO60on3o
Super Yei,Yomo,2,Me Llama Todavia 2 (Remix),"Super Yei, Agus Padilla, Juanka, Towy, Yomo, Gotay ""El Autentiko"", Darkiel, Osquel",https://p.scdn.co/mp3-preview/7f6f06c183cf6efea0c93db136df80a44e6e465c?cid=774b29d4f13844c495f206cafdad9c86,3lJ9fpbayaKDrFziV2UApI,6HqgxkTt9KGyt27zYrwVan,4myAXQmMuS1lZe8T6Y7eBg
Super Yei,Sammy & Falsetto,2,Noche de Locura - Remix,"Super Yei, Juanka, Yomo, Osquel, Towy, Gotay ""El Autentiko"", Sammy & Falsetto, Casper Magico",https://p.scdn.co/mp3-preview/68a2ee3ab3a1222174f5ffee08a01b6c6e22b2fc?cid=774b29d4f13844c495f206cafdad9c86,7cwDTOBZaxApkK0JHCkm43,6HqgxkTt9KGyt27zYrwVan,6AT27ojKlBuZToFIGwQZDc
Super Yei,Darkiel,1,Me Llama Todavia 2 (Remix),"Super Yei, Agus Padilla, Juanka, Towy, Yomo, Gotay ""El Autentiko"", Darkiel, Osquel",https://p.scdn.co/mp3-preview/7f6f06c183cf6efea0c93db136df80a44e6e465c?cid=774b29d4f13844c495f206cafdad9c86,3lJ9fpbayaKDrFziV2UApI,6HqgxkTt9KGyt27zYrwVan,4z19QMyPVRwbd4Fs2LisBa
Super Yei,Bryant Myers,1,"Obsession (Spanish Remix) [feat. Bryant Myers, Anonimus, Young Izak & Sam Sage]",,,,6HqgxkTt9KGyt27zYrwVan,6w9ToX5slZ4uIdmD17hJ3c
Super Yei,Anuel AA,1,"Voy a Poner a Prueba Sus Nombres (feat. Kendo, Farruko & Anuel Aa)","Super Yei, Kendo, Farruko, Anuel AA",https://p.scdn.co/mp3-preview/f5ae8b0fd7369cb1d811ad673bbb26aa57e25e35?cid=774b29d4f13844c495f206cafdad9c86,69kX6pucJa38txXupLgQiI,6HqgxkTt9KGyt27zYrwVan,2R21vXR83lH98kGeO99Y66
Jorge Drexler,Rubén Blades,1,El Plan Maestro,"Jorge Drexler, Rubén Blades",https://p.scdn.co/mp3-preview/fd6512f3dc5c971adf84ef7a4856c91d00e8965a?cid=774b29d4f13844c495f206cafdad9c86,3teG9A32EAbIGBetIqSsaO,4ssUf5gLb1GBLxi1BhPrVt,5BwMgvRwlq61SmknvsVIQj
Jorge Drexler,C. Tangana,2,Tocarte,"Jorge Drexler, C. Tangana",https://p.scdn.co/mp3-preview/c3e501b2d180a400bc77d0b7ee7b2d06ec499f08?cid=774b29d4f13844c495f206cafdad9c86,3V4u7Eo0uJKSmoSvxR1r70,4ssUf5gLb1GBLxi1BhPrVt,5TYxZTjIPqKM8K8NuP9woO
Jorge Drexler,Ana Tijoux,2,Universos paralelos (feat. Ana Tijoux),"Jorge Drexler, Ana Tijoux",https://p.scdn.co/mp3-preview/813e057c4f746239ebb89d96ca4d6f8745f90d44?cid=774b29d4f13844c495f206cafdad9c86,25wkmsggPrmVeDHv0QBMgW,4ssUf5gLb1GBLxi1BhPrVt,40JMTpVRUw90SrN4pFA6Mz
Jorge Drexler,Mon Laferte,1,Asilo (feat. Mon Laferte),"Jorge Drexler, Mon Laferte",https://p.scdn.co/mp3-preview/7b2f165daee87998a51143cd9ccb0174e082c92d?cid=774b29d4f13844c495f206cafdad9c86,41gpbNDcsSh4r8YgVMbQqh,4ssUf5gLb1GBLxi1BhPrVt,4boI7bJtmB1L3b1cuL75Zr
Jorge Drexler,Julieta Venegas,1,Abracadabras (feat. Julieta Venegas),"Jorge Drexler, Julieta Venegas",https://p.scdn.co/mp3-preview/c5612e7ab4f50f49fec66b50b87a83745098b6f0?cid=774b29d4f13844c495f206cafdad9c86,2mJYTwrs3lMTJ0Z2TXnbZZ,4ssUf5gLb1GBLxi1BhPrVt,2QWIScpFDNxmS6ZEMIUvgm
Jorge Drexler,Natalia Lafourcade,1,Salvavidas de hielo (feat. Natalia Lafourcade),"Jorge Drexler, Natalia Lafourcade",https://p.scdn.co/mp3-preview/971389abae5fa68ce9ead7df742a5418fc0aaf39?cid=774b29d4f13844c495f206cafdad9c86,70LZISLWsPXGBn1bpJuYAU,4ssUf5gLb1GBLxi1BhPrVt,1hcdI2N1023RvSwLzTtdsp
Jorge Drexler,Pj Sin Suela,1,Loco Loquito,"Pj Sin Suela, Jorge Drexler",https://p.scdn.co/mp3-preview/e13a5e2df50eb1d005572eec1fee835a2b1bc879?cid=774b29d4f13844c495f206cafdad9c86,75x0V57J0N5nAa1xqz5met,4ssUf5gLb1GBLxi1BhPrVt,0AdjzZxHJ4MfbImx2rD0Df
Los Auténticos Decadentes,Miranda!,1,Bailando,"Los Auténticos Decadentes, Miranda!",https://p.scdn.co/mp3-preview/a114083e39868b9dfba2e350e170844a7ac947c4?cid=774b29d4f13844c495f206cafdad9c86,5Ma7gdR26nKGwGPOVobufm,3HrbmsYpKjWH1lzhad7alj,2eEmsgWmUFMbtU7agJpnjY
Los Auténticos Decadentes,León Gieco,1,Cola de Amor,"Los Auténticos Decadentes, León Gieco",https://p.scdn.co/mp3-preview/53e8e480975bf1b227a8decf98eedee8c5e95e09?cid=774b29d4f13844c495f206cafdad9c86,71jEtOwYqQJ3AvW5jKpZie,3HrbmsYpKjWH1lzhad7alj,5yoimVE1rbc3kAx4uwr7eq
Los Auténticos Decadentes,Panteon Rococo,1,Los Viejos Vinagres,"Los Auténticos Decadentes, Panteon Rococo",https://p.scdn.co/mp3-preview/c6211afffbf25bad9a8a1cdb855b3e020f7a772a?cid=774b29d4f13844c495f206cafdad9c86,3qGkFTw5nEDmBn8bgwFN1H,3HrbmsYpKjWH1lzhad7alj,11mqrDSFRRz8g0Wb3syJj5
Los Auténticos Decadentes,Natalia Lafourcade,1,Golpes en el Corazón,"Los Auténticos Decadentes, Natalia Lafourcade",https://p.scdn.co/mp3-preview/b503890ec3dd4b662dd1ff2dae97932f9b57c37e?cid=774b29d4f13844c495f206cafdad9c86,5fXk93H1gUgNtZrDGiNLR4,3HrbmsYpKjWH1lzhad7alj,1hcdI2N1023RvSwLzTtdsp
Los Auténticos Decadentes,Attaque 77,2,¡ Ay! Qué Dolor,"Los Auténticos Decadentes, Attaque 77",https://p.scdn.co/mp3-preview/129090fe40f5bcf87bd7126ba513dfd19cd06421?cid=774b29d4f13844c495f206cafdad9c86,2NMtyndCZlgqhF5nqQMdC1,3HrbmsYpKjWH1lzhad7alj,5rI6C5mJm6GYXbGHhpHTu9
Los Auténticos Decadentes,Bandalos Chinos,1,Luna de Miel en la Mano,"Los Auténticos Decadentes, Bandalos Chinos",https://p.scdn.co/mp3-preview/fdf25df43324d0dceda1e0bcf7e4a926c887767f?cid=774b29d4f13844c495f206cafdad9c86,7hlgmoLuoZReMqVOBoUycx,3HrbmsYpKjWH1lzhad7alj,0wn2qDKzeFlhjRUtJAwJjp
Los Auténticos Decadentes,Los Pericos,1,Seguir Viviendo Sin Tu Amor,"Los Auténticos Decadentes, Los Pericos",https://p.scdn.co/mp3-preview/bc35c72032162c40eced70dd85e8511c5751959d?cid=774b29d4f13844c495f206cafdad9c86,2U2gPLj0GOm5Dqsv6MFdAW,3HrbmsYpKjWH1lzhad7alj,7FnZWGw9lwOr7WzieTKEPR
Los Auténticos Decadentes,Los Caligaris,2,Ocho Cuarenta - En Vivo en el Foro Sol,"Los Auténticos Decadentes, Los Caligaris",https://p.scdn.co/mp3-preview/250ed84b9d810ec98506a164b390e65e3e415bd9?cid=774b29d4f13844c495f206cafdad9c86,2PEn0KfNdrSq82CKlYvRrZ,3HrbmsYpKjWH1lzhad7alj,13wFTN72PGSUxzEHJP5Ljs
Los Auténticos Decadentes,Chaqueño Palavecino,2,Cómo Me Voy a Olvidar (Ft. Chaqueño Palavecino) - MTV Unplugged,,,,3HrbmsYpKjWH1lzhad7alj,1GlOpg3dPUft550esb82K3
Los Auténticos Decadentes,Gepe,1,Sigue Tu Camino (Ft. Gepe) - MTV Unplugged,"Los Auténticos Decadentes, Gepe",https://p.scdn.co/mp3-preview/cb2fa6c54807d95fc463cfcfce60e520b2b5aa92?cid=774b29d4f13844c495f206cafdad9c86,2fA63IQ827b2bgyFJNX41I,3HrbmsYpKjWH1lzhad7alj,1fHGzTSloWCtrlKfbLNVhM
Los Auténticos Decadentes,Mon Laferte,1,Amor (Ft. Mon Laferte) - MTV Unplugged,"Los Auténticos Decadentes, Mon Laferte",https://p.scdn.co/mp3-preview/b23a6e24045c2354944f340640bc2b83d2bf88c5?cid=774b29d4f13844c495f206cafdad9c86,2fscHtYDKLd7xYRCTe3prP,3HrbmsYpKjWH1lzhad7alj,4boI7bJtmB1L3b1cuL75Zr
Los Auténticos Decadentes,Julieta Venegas,1,No Me Importa el Dinero (feat. Julieta Venegas) - Vivo en el Palacio de los Deportes,,,,3HrbmsYpKjWH1lzhad7alj,2QWIScpFDNxmS6ZEMIUvgm
Los Auténticos Decadentes,No Te Va Gustar,1,Cómo Me Voy a Olvidar (feat. No Te Va Gustar) - Vivo en el Palacio de los Deportes,,,,3HrbmsYpKjWH1lzhad7alj,4ZDoy7AWNgQVmX7T0u0B1j
Los Auténticos Decadentes,Babasónicos,3,Luna Radiante (feat. Babasónicos) - Vivo En El Palacio de los Deportes,,,,3HrbmsYpKjWH1lzhad7alj,2F9pvj94b52wGKs0OqiNi2
Los Auténticos Decadentes,Dread Mar I,1,Vos y el Viento,"Los Auténticos Decadentes, Dread Mar I",https://p.scdn.co/mp3-preview/a520c1e60504592c443770aed515e54d83124b8e?cid=774b29d4f13844c495f206cafdad9c86,1vBjvS6Md1tnqUsexhSA0t,3HrbmsYpKjWH1lzhad7alj,1aw0Cdl1DIrtUrUA6fGbAR
Los Auténticos Decadentes,Bersuit Vergarabat,1,Me Tiro a la Basura - En Vivo,"Los Auténticos Decadentes, Bersuit Vergarabat",https://p.scdn.co/mp3-preview/255847d3a6a4936ba096e96d3828ca00d46946f8?cid=774b29d4f13844c495f206cafdad9c86,3t1H35PGAU313q0t0zjFqE,3HrbmsYpKjWH1lzhad7alj,6MxyNXnnmwQwdW2PD0gXYO
Los Auténticos Decadentes,Turf,1,La Prima Lejana - x Turf,"Los Auténticos Decadentes, Turf",https://p.scdn.co/mp3-preview/00cccbb244c0c805985b4c17df0a7b72065dad73?cid=774b29d4f13844c495f206cafdad9c86,63vOwOkPg2eTRHd8rhnhMX,3HrbmsYpKjWH1lzhad7alj,0Zncosr79q01riJYbSBNA1
Los Auténticos Decadentes,El Gran Silencio,1,A los Piropos,"Los Auténticos Decadentes, El Gran Silencio",https://p.scdn.co/mp3-preview/123cefe85a813ee2bf83aa1dce32e354f1277c69?cid=774b29d4f13844c495f206cafdad9c86,57ed1bJZiolITWQigiT4wW,3HrbmsYpKjWH1lzhad7alj,6pWTPhk1AtVfNmkaeXXVpD
Panteon Rococo,Monsieur Periné,1,Caray,"Panteon Rococo, Monsieur Periné",https://p.scdn.co/mp3-preview/d67e286a05a78fd7aeec9d20e8172e7e81879a92?cid=774b29d4f13844c495f206cafdad9c86,2OzEoeoOjKwWTcM7mcSazw,11mqrDSFRRz8g0Wb3syJj5,36KsCCwgI0Dep97yVJWmkK
Panteon Rococo,Los Auténticos Decadentes,1,Bum,"Panteon Rococo, Los Auténticos Decadentes",https://p.scdn.co/mp3-preview/bdeee8e41764fb7b1d2c67d42b786eb02a666e9c?cid=774b29d4f13844c495f206cafdad9c86,3crdaazVJ3ZbE2s2jp7pUv,11mqrDSFRRz8g0Wb3syJj5,3HrbmsYpKjWH1lzhad7alj
Panteon Rococo,Vicentico,2,Madre Candela,"Panteon Rococo, Vicentico",https://p.scdn.co/mp3-preview/38090d1375779a009677034a2d51ed310f1a2ce4?cid=774b29d4f13844c495f206cafdad9c86,3fieaaUWio7vn8yVon2wDN,11mqrDSFRRz8g0Wb3syJj5,25THA9HUHoxpCT4LBp7UsZ
Panteon Rococo,Kinky,1,Noche Bestial,"Panteon Rococo, Kinky",https://p.scdn.co/mp3-preview/154bd8e4d975d5da74d35936882eec60af2dce02?cid=774b29d4f13844c495f206cafdad9c86,2Q5TJNwflTiPXlS4Uw6yUv,11mqrDSFRRz8g0Wb3syJj5,4WOIfFwyvx22jM0eg2fpKv
